series_name,series_slug_tr,series_slug_en,release_date,figure_name,figure_slug_tr,figure_slug_en,figure_number,figure_code,character_name,short_description_tr,short_description_en,figure_role,figure_type,min_price,max_price,avg_price,price_updated_at,rarity_level,rarity_score,series_score,value_score,demand_score,view_count_30d,collection_count_30d,favorite_count_30d,rating_count,piece_count,accessory_count,main_color,image_url,thumbnail_url,is_featured,is_active,is_published
LEGO® Minifigürler Serisi Super Mario Character Packs 2,lego-minifigurler-serisi-super-mario-character-packs-2,lego-minifigures-series-super-mario-character-packs-2,2021-01-01,Parachute Goomba,parachute-goomba,parachute-goomba,8,colSM2-8,Parachute Goomba,"Parachute Goomba, gökten süzülen sevimli ama tehlikeli bir figürdür. Yavaş düşer, ama ani hamleleriyle dikkat dağıtır.",,Hava Desteği,Yavaş / Beklenmedik,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 2,lego-minifigurler-serisi-super-mario-character-packs-2,lego-minifigures-series-super-mario-character-packs-2,2021-01-01,Crowber,crowber,crowber,9,colSM2-9,Crowber,"Crowber, gökyüzünde pusu kuran saldırgan bir kuştur. Oyuncuya üstten yaklaşır, beklenmedik ataklarıyla şaşırtır.",,Kuş Düşman,Saldırgan / Kurnaz,8,8,8,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 2,lego-minifigurler-serisi-super-mario-character-packs-2,lego-minifigures-series-super-mario-character-packs-2,2021-01-01,Huckit Crab,huckit-crab,huckit-crab,10,colSM2-10,Huckit Crab,"Huckit Crab, deniz kıyısında taş fırlatarak saldıran asi bir karakterdir. Komik görünür ama hedefinden şaşmaz.",,Deniz Düşmanı,Komik / İsabetli,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,DJ Cheetah,dj-cheetah,dj-cheetah,1,colVID-1,DJ Cheetah,"DJ Cheetah, ritim ve hızı birleştirir. Sahneye adım attığında tüm gözler onda olur. Ritim onun DNA’sında vardır.",,DJ,Hızlı / Ritmik,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Genie Dancer,genie-dancer,genie-dancer,2,colVID-2,Genie Dancer,"Genie Dancer, danslarıyla büyü yapar. Enerjisiyle izleyenleri hipnotize eder, sahneyi bir sihir gösterisine çevirir.",,Dansçı,Büyüleyici / Enerjik,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Shark Singer,shark-singer,shark-singer,3,colVID-3,Shark Singer,"Shark Singer, güçlü sesiyle sahneyi sarsar. Korkusuz bir performans sergiler. Müziğin derin sularında yaşar.",,Şarkıcı,Güçlü / Cesur,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Discowboy,discowboy,discowboy,4,colVID-4,Discowboy,"Discowboy, geçmişin disko ruhunu batı tarzıyla harmanlar. Özgürlüğü ve ritmi temsil eder.",,Dansçı,Özgür / Karizmatik,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Red Panda Dancer,red-panda-dancer,red-panda-dancer,5,colVID-5,Red Panda Dancer,"Red Panda Dancer, tatlı görünümünün altında müthiş bir dans yeteneği barındırır. Sahne onun evi gibidir.",,Dansçı,Tatlı / Yetenekli,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Alien DJ,alien-dj,alien-dj,6,colVID-6,Alien DJ,"Alien DJ, uzaydan gelen melodilerle ritmi yeniden tanımlar. Fütüristik tarzı ile kalabalığı büyüler.",,DJ,Fütüristik / Yaratıcı,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Samurai Rapper,samurai-rapper,samurai-rapper,7,colVID-7,Samurai Rapper,"Samurai Rapper, disiplinli duruşunu rap kültürüyle birleştirir. Gücünü kelimelerle ifade eder.",,Rapçi,Güçlü / Disiplinli,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Banshee Singer,banshee-singer,banshee-singer,8,colVID-8,Banshee Singer,"Banshee Singer, gizemli sesiyle duyguları titreştirir. Her notasında büyü vardır.",,Şarkıcı,Gizemli / Etkileyici,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Ice Cream Saxophonist,ice-cream-saxophonist,ice-cream-saxophonist,9,colVID-9,Ice Cream Saxophonist,"Ice Cream Saxophonist, müziğe tatlılık katar. Eğlenceli melodileriyle herkesi gülümsetir.",,Müzisyen,Pozitif / Eğlenceli,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Cotton Candy Cheerleader,cotton-candy-cheerleader,cotton-candy-cheerleader,10,colVID-10,Cotton Candy Cheerleader,"Cotton Candy Cheerleader, neşesiyle izleyenleri motive eder. Her hareketi pozitif enerji saçar.",,Cheerleader,Enerjik / Motive Edici,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Punk Pirate,punk-pirate,punk-pirate,11,colVID-11,Punk Pirate,"Punk Pirate, sahnede isyankâr bir ruhla çalar. Kuralları değil, müziği takip eder.",,Gitarist,Asi / Tutkulu,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates,lego-minifigurler-serisi-vidiyo-bandmates,lego-minifigures-series-vidiyo-bandmates,2021-03-01,Robot Drummer,robot-drummer,robot-drummer,12,colVID-12,Robot Drummer,"Robot Drummer, mükemmel ritim anlayışıyla grubun temelidir. Soğukkanlı ama efsanevi bir müzisyendir.",,Davulcu,Soğukkanlı / Kusursuz,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Bugs Bunny,bugs-bunny,bugs-bunny,1,colLT-1,Bugs Bunny,"Bugs Bunny, neşeli, esprili ve kurnaz bir karakterdir. Karşısına çıkan engelleri zekâsı ve hazırcevaplığıyla aşar. Her ortamda liderliği ele alır ve eğlenceli yapısıyla dikkat çeker.",,Mizahi Kahraman,Zeki / Neşeli,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Lola Bunny,lola-bunny,lola-bunny,2,colLT-2,Lola Bunny,"Lola Bunny, atletik, özgüvenli ve zariftir. Sporda yetenekli, duruşuyla da ilham vericidir. Enerjik yapısı ve kararlılığıyla koleksiyonun güçlü figürlerinden biridir.",,Kahraman,Zarif / Kararlı,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Daffy Duck,daffy-duck,daffy-duck,3,colLT-3,Daffy Duck,"Daffy Duck, hırslı, komik ve abartılı tepkileriyle tanınır. Her zaman öne çıkmak ister ama çoğu zaman işleri karıştırır. Mizahi yönüyle koleksiyonda farklı bir enerji yaratır.",,Komik Karakter,Hırslı / Eğlenceli,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Porky Pig,porky-pig,porky-pig,4,colLT-4,Porky Pig,"Porky Pig, sevecen, utangaç ama bir o kadar da kararlıdır. Hatalarına rağmen pes etmez. Onun sabırlı yapısı koleksiyona içten bir sıcaklık katar.",,Sevecen Karakter,Utangaç / Kararlı,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Petunia Pig,petunia-pig,petunia-pig,5,colLT-5,Petunia Pig,"Petunia Pig, nazik, uyumlu ve akıllı bir karakterdir. Porky Pig ile uyumlu bir figür oluşturur. Sakinliğiyle koleksiyonun denge unsurlarındandır.",,Yardımcı Karakter,Nazik / Uyumlu,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Wile E. Coyote,wile-e-coyote,wile-e-coyote,6,colLT-6,Wile E. Coyote,"Sylvester the Cat, azimli, kurnaz ve rekabetçi bir karakterdir. Tweety’yi yakalamaya çalışsa da her seferinde başarısız olur. Onun azmi koleksiyona mizahi bir hava katar.",,Rakip Karakter,Kurnaz / Azimli,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Road Runner,road-runner,road-runner,7,colLT-7,Road Runner,"Tweety Bird, tatlı, küçük ama zeki bir karakterdir. Masum görünüşüne rağmen oldukça kurnazdır. Her zaman beklenmedik hamlelerle düşmanlarını alt eder.",,Sevimli Karakter,Küçük / Zeki,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Sylvester the Cat,sylvester-the-cat,sylvester-the-cat,8,colLT-8,Sylvester the Cat,"Wile E. Coyote, maceraperest, planlayıcı ama şanssız bir karakterdir. Her defasında başarısız olsa da denemekten vazgeçmez. Koleksiyonda mizah ve azmin sembolüdür.",,Mizahi Rakip,Planlayıcı / Şanssız,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Tweety Bird,tweety-bird,tweety-bird,9,colLT-9,Tweety Bird,"Road Runner, hız, çeviklik ve sabır figürüdür. Wile E. Coyote’yi her seferinde zekice tuzaklara düşürür. Hızıyla koleksiyona dinamizm katar.",,Hızlı Karakter,Çevik / Sabırlı,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Speedy Gonzales,speedy-gonzales,speedy-gonzales,10,colLT-10,Speedy Gonzales,"Tasmanian Devil (Taz), enerjik, güçlü ve kontrolsüzdür. Dönen kasırga gibi her yeri altüst eder ama eğlencelidir. Koleksiyonun kaotik gücünü temsil eder.",,Kaotik Karakter,Güçlü / Eğlenceli,11,11,11,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Tasmanian Devil,tasmanian-devil,tasmanian-devil,11,colLT-11,Tasmanian Devil,"Marvin the Martian, sessiz ama zekidir. Uzaylı bir karakter olarak teknolojiyi ve düzeni temsil eder. Gizemli duruşuyla koleksiyona derinlik katar.",,Gizemli Karakter,Sessiz / Zeki,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Looney Tunes,lego-minifigurler-serisi-looney-tunes,lego-minifigures-series-looney-tunes,2021-04-01,Marvin the Martian,marvin-the-martian,marvin-the-martian,12,colLT-12,Marvin the Martian,"Speedy Gonzales, hızlı, çevik ve eğlencelidir. Cesareti ve enerjisiyle her durumu lehine çevirir. Koleksiyonun neşeli kahramanlarından biridir.",,Neşeli Kahraman,Hızlı / Cesur,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Galoomba,galoomba,galoomba,1,colSM3-1,Galoomba,"Galoomba, klasik Goomba’nın daha sert bir versiyonudur. Üzerine zıplandığında bile kolay pes etmez. Oyuncular için küçük ama inatçı bir engeldir.",,Klasik Düşman,Sert / İnatçı,8,8,8,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Boo,boo,boo,2,colSM3-2,Boo,"Boo, Mario evreninin ünlü hayaletidir. Oyuncuya arkasından yaklaşır ama göz göze gelindiğinde donar. Korkutucu ama sevimli bir figürdür.",,Hayalet Düşman,Sessiz / Korkutucu,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Crowber,crowber,crowber,3,colSM3-3,Crowber,"Crowber, havadan saldıran kurnaz bir kuştur. Oyuncuya yukarıdan yaklaşır ve planlı ataklar yapar. Hızlı ve agresiftir.",,Hava Saldırganı,Hızlı / Kurnaz,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Amp,amp,amp,4,colSM3-4,Amp,"Amp, elektrik enerjisiyle dolu bir düşmandır. Dokunan oyuncuyu çarpar. Küçük ama etkili bir tehdittir.",,Elektrik Düşmanı,Küçük / Tehlikeli,7,7,7,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Torpedo Ted,torpedo-ted,torpedo-ted,5,colSM3-5,Torpedo Ted,"Torpedo Ted, denizlerdeki füzeli düşmandır. Hedefini şaşırmaz, düz bir hat üzerinde hızla ilerler. Gücüyle dikkat çeker.",,Füze Düşmanı,Hedefli / Güçlü,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,1-Up Mushroom,1-up-mushroom,1-up-mushroom,6,colSM3-6,1-Up Mushroom,"1-Up Mushroom, yaşam şansı veren sembolik bir mantardır. Oyuncuya ekstra can kazandırır. Yeşil rengiyle umudu temsil eder.",,Güç Figürü,Umut Veren / İyileştirici,10,10,10,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Scuttlebug,scuttlebug,scuttlebug,7,colSM3-7,Scuttlebug,"Scuttlebug, dört ayaklı örümcek benzeri bir düşmandır. Platformlarda dengesizce yürür, oyuncuyu tuzağa düşürür.",,Platform Düşmanı,Zıplayan / Kurnaz,8,8,8,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Bony Beetle,bony-beetle,bony-beetle,8,colSM3-8,Bony Beetle,"Bony Beetle, kabuğu ve kemik yapısıyla dayanıklıdır. Zıplanamaz ama dikkatli yaklaşılırsa etkisiz hale getirilebilir.",,Zırhlı Düşman,Dayanıklı / Stratejik,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Swoop,swoop,swoop,9,colSM3-9,Swoop,"Swoop, mağaralarda yaşayan yarasa benzeri bir karakterdir. Sessizce asılı kalır, ansızın saldırır.",,Mağara Düşmanı,Gizli / Sessiz,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 3,lego-minifigurler-serisi-super-mario-character-packs-3,lego-minifigures-series-super-mario-character-packs-3,2021-08-01,Chain Chomp,chain-chomp,chain-chomp,10,colSM3-10,Chain Chomp,"Chain Chomp, zincirli, vahşi ama komik bir yaratıktır. Alanını korur, yaklaşanı korkutur ama sevimli görüntüsünü korur.",,Zincirli Düşman,Güçlü / Komik,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,The Scarlet Witch (Wanda Maximoff),the-scarlet-witch-wanda-maximoff,the-scarlet-witch-wanda-maximoff,1,colMS-1,The Scarlet Witch (Wanda Maximoff),"The Scarlet Witch (Wanda Maximoff), büyü gücü ve duygusal derinliğiyle dikkat çeker. Gerçekliği değiştirme yeteneğiyle hem kahraman hem tehdit olabilir. Gücünü sevgisinden ve kayıplarından alır, karmaşık bir figürdür.",,Büyücü Kahraman,Güçlü / Duygusal,12,12,12,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,The Vision (White Vision),the-vision-white-vision,the-vision-white-vision,2,colMS-2,The Vision (White Vision),"The Vision (White Vision), yapay zekânın bilinçle buluştuğu figürdür. Saf, meraklı ve sorgulayıcıdır. Kimliğini bulma arayışı onu hem insana hem makineye yaklaştırır.",,Yapay Zeka Kahraman,Bilge / Sorgulayıcı,11,11,11,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Monica Rambeau,monica-rambeau,monica-rambeau,3,colMS-3,Monica Rambeau,"Monica Rambeau, cesur, kararlı ve enerjik bir ajandır. Kozmik güçlerle donanmış, adalet arayışıyla hareket eder. Her durumda doğru olanı savunur.",,Kozmik Kahraman,Cesur / Adaletli,10,10,10,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Winter Soldier (Bucky Barnes),winter-soldier-bucky-barnes,winter-soldier-bucky-barnes,4,colMS-4,Winter Soldier (Bucky Barnes),"Winter Soldier (Bucky Barnes), geçmişinin yüküyle mücadele eden bir savaşçıdır. Sadık, güçlü ve içsel çatışmalarla doludur. Yeniden doğuşu kahramanlığının sembolüdür.",,Savaşçı,Güçlü / İçsel Çatışmalı,9,9,9,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Captain America (Sam Wilson),captain-america-sam-wilson,captain-america-sam-wilson,5,colMS-5,Captain America (Sam Wilson),"Captain America (Sam Wilson), adaletin yeni yüzüdür. Cesur, vicdanlı ve halktan biridir. Kalkanı taşıması, umudun yeni bir nesle geçtiğini gösterir.",,Yeni Nesil Lider,Cesur / İlham Verici,12,12,12,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Loki,loki,loki,6,colMS-6,Loki,"Loki, kaosun ve mizahın efendisidir. Zeki, kurnaz ama kalbinde gizli bir yalnızlık taşır. Her zaman kendi kaderini yeniden yazar.",,Anti Kahraman,Zeki / Kurnaz,11,11,11,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Sylvie,sylvie,sylvie,7,colMS-7,Sylvie,"Sylvie, kararlı, özgür ruhlu ve intikam doludur. Geçmişini değiştirmek için savaşır. Her adımı kendi kimliğini bulma mücadelesidir.",,Asi Kahraman,Kararlı / Özgür Ruhlu,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Captain Carter,captain-carter,captain-carter,8,colMS-8,Captain Carter,"Captain Carter, alternatif evrende süper serumla güçlenmiş cesur bir liderdir. Sadık, disiplinli ve kararlıdır. Kadın kahramanlığının güçlü simgesidir.",,Alternatif Lider,Güçlü / Disiplinli,11,11,11,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Gamora (Blade of Thanos),gamora-blade-of-thanos,gamora-blade-of-thanos,9,colMS-9,Gamora (Blade of Thanos),"Gamora (Blade of Thanos), kaderini değiştiren bir savaşçıdır. Karanlık geçmişine rağmen iyiliği seçer. Gücü, inancı ve affetme yeteneğiyle öne çıkar.",,İyileşmiş Savaşçı,Cesur / Bilge,10,10,10,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Star-Lord T’Challa,star-lord-t-challa,star-lord-t-challa,10,colMS-10,Star-Lord T’Challa,"Star-Lord T’Challa, liderlik ve nezaketin birleşimidir. Galaksiyi birleştirici, barışçıl ve vizyoner bir kahramandır. Her eylemi umutla doludur.",,Galaktik Kahraman,Barışçıl / Vizyoner,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Zombie Hunter Spidey,zombie-hunter-spidey,zombie-hunter-spidey,11,colMS-11,Zombie Hunter Spidey,"Zombie Hunter Spidey, mizahını koruyan bir hayatta kalandır. Zorlu dünyada bile dostluğun ve umudun sembolüdür. Cesareti bulaşıcıdır.",,Hayatta Kalan,Mizahi / Cesur,11,11,11,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Marvel Studios,lego-minifigurler-serisi-marvel-studios,lego-minifigures-series-marvel-studios,2021-09-01,Zombie Captain America,zombie-captain-america,zombie-captain-america,12,colMS-12,Zombie Captain America,"Zombie Captain America, karanlığın içinde kaybolmuş bir semboldür. Eskinin kahramanı, şimdi korkunun yüzüdür. Trajik geçmişiyle ürkütücü bir hatırlatmadır.",,Karanlık Figür,Trajik / Ürkütücü,12,12,12,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,DJ Beatbox,dj-beatbox,dj-beatbox,1,colVID2-1,DJ Beatbox,"DJ Beatbox, her ritmi karıştırarak eşsiz soundlar yaratır. Enerjik, karizmatik ve müzik tutkunu bir figürdür.",,DJ,Karizmatik / Enerjik,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Tiger Guitarist,tiger-guitarist,tiger-guitarist,2,colVID2-2,Tiger Guitarist,"Tiger Guitarist, sahnede vahşi enerjisiyle parlayarak dikkat çeker. Gitarı kükreyiş gibidir.",,Gitarist,Vahşi / Güçlü,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,K-Pop Dancer,k-pop-dancer,k-pop-dancer,3,colVID2-3,K-Pop Dancer,"K-Pop Dancer, sahne ışıklarının parlayan yıldızıdır. Tarzı modern, hareketleri kusursuzdur.",,Dansçı,Modern / Havalı,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Vampire Bassist,vampire-bassist,vampire-bassist,4,colVID2-4,Vampire Bassist,"Vampire Bassist, gotik karizmasıyla dikkat çeker. Karanlık tınılarıyla müziğe derinlik katar.",,Basçı,Gotik / Karizmatik,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
